rater_id,canonical_name,groups,expertise_level,t_mean,t_sd,ell_mean,ell_sd,n_labels,pos_rate
0,Aaron F. Struck,"[""Bonobo"", ""profiler_iiic"", ""sparcnet50K""]",expert,-0.153252122534285,0.006162935515941429,1.5264480762691126,0.02097980448597969,16324,0.036755697133055626
5,Alice Lam,"[""Super8"", ""sparcnet50K""]",expert,0.09040410128762708,0.03468016891034944,2.757352962322204,0.43824985126582466,418,0.14114832535885166
6,Aline Herlopian,"[""Super8"", ""sparcnet50K""]",expert,-0.2470484500071226,0.006894505478493987,1.4092314202127725,0.02022993454261649,16831,0.03505436397124354
8,Ammar Kheder,"[""sparcnet50K""]",expert,-0.26933447181198533,0.07558513310315106,2.3169145690748976,0.45179621883005305,205,0.06341463414634146
10,Andres Rodriguez,"[""sparcnet50K""]",expert,-0.6572309487578466,0.0289399415522792,0.6887042111294852,0.03368233189929123,3271,0.025374503210027516
16,Arcot Jayagopal Lakshman Narain,"[""sparcnet50K""]",expert,0.08752206810120115,0.005846907007648032,1.6145372628239951,0.03245310401234818,6259,0.14075730947435694
20,Brian Appavu,"[""sparcnet50K""]",expert,0.08863369160465787,0.006308311155941941,1.1981383542384345,0.019450908043304405,9800,0.14877551020408164
22,Carlos Muniz,"[""sparcnet50K""]",expert,-0.13338821884635807,0.04225935297173039,1.3628296754243971,0.07250931967901561,767,0.06649282920469361
23,Catherine Chu,"[""sparcnet50K""]",expert,0.020459523778605385,0.1085465716483663,1.932693145407328,0.2867481426835325,290,0.017241379310344827
26,Christa Swisher,"[""sparcnet50K""]",expert,-0.07153233356112608,0.010331071451224444,1.7103795776544062,0.04474383132268782,3804,0.05021030494216614
29,Christopher McGraw,"[""sparcnet50K""]",expert,0.18491314469369038,0.07471494910140666,2.1755717856945616,0.3062564398987409,117,0.21367521367521367
38,Deepti Zutshi,"[""sparcnet50K""]",expert,0.23049559100837705,0.021293620567263395,1.6205710497079253,0.1154443885687669,518,0.14478764478764478
39,Deirdre O''Rourke,"[""sparcnet50K""]",expert,-0.06758665470347741,0.04733622959122801,2.2141584052324985,0.42308529624687813,314,0.09554140127388536
40,Diego Carvalho,"[""sparcnet50K""]",expert,-0.0067989882621114,0.04352768322709097,1.5269954976811368,0.0826670563660155,567,0.037037037037037035
42,Eddy Amorim,"[""sparcnet50K""]",expert,-0.0948809891442262,0.047055841601500066,1.6236102281720712,0.1310371206558966,515,0.05631067961165048
43,Eliezer Sternberg,"[""sparcnet50K""]",expert,0.1278877482597069,0.040202224364597944,2.1012856159256823,0.19267606490863923,339,0.12979351032448377
46,Emily Gilmore,"[""sparcnet50K""]",expert,-0.1710779902873545,0.016581691551892222,1.3528028181613647,0.0501041875732024,2266,0.050750220653133275
47,Emily Johnson,"[""sparcnet50K""]",expert,0.05026977102415664,0.004768494373368494,1.7226020527499515,0.025643745785028225,9864,0.1031021897810219
49,Eric S. Rosenthal,"[""sparcnet50K""]",expert,-0.06463514304615271,0.0132948725081928,1.2903177579940417,0.03566311479187143,2699,0.11745090774360874
52,Expert_x,"[""sparcnet50K""]",expert,-0.09294158389053804,0.11010830260523066,1.7113924903981717,0.2614255904174732,245,0.0326530612244898
57,Fonda Chan,"[""sparcnet50K""]",expert,-0.0057409220645288014,0.04614239248451271,1.1976425239110706,0.05207195479270092,655,0.11755725190839694
60,Gamal Osman,"[""Bonobo"", ""sparcnet50K""]",expert,-0.43726116149526756,0.013209036607564006,1.0441562053520128,0.023797169016378975,8844,0.024536408864767073
62,Gina Deck,"[""sparcnet50K""]",expert,-0.2997584077704025,0.0668131871984243,1.1266800880659122,0.08683860337527187,498,0.04417670682730924
63,Gireesh Elakkat,"[""sparcnet50K""]",expert,0.1484042502635981,0.04522828422554797,1.1750293810320973,0.13359772998583988,198,0.15656565656565657
66,Hiba A. Haider,"[""Bonobo"", ""sparcnet50K""]",expert,-0.05371029666284624,0.007320868395972025,1.7959004194616652,0.0367357377442883,5818,0.0627363355104847
67,Holmes Manisha,"[""sparcnet50K""]",expert,-0.04085254157851743,0.016690162392326353,1.531311924547306,0.06700662621712228,1372,0.0597667638483965
69,Illya Tolokh,"[""sparcnet50K""]",expert,0.17964068031572553,0.0386560105372917,2.2271930113306397,0.16987873234251738,571,0.14711033274956217
70,Ioannis Karakis,"[""Super8"", ""sparcnet50K""]",expert,0.05515896401387614,0.0039018124443784535,1.7470684938045782,0.019030659954492365,16531,0.08795596152682839
72,Jay Pathmanathan,"[""sparcnet50K""]",expert,0.12283791186073008,0.018478855933292727,1.295019393698333,0.0669710088642849,1001,0.16883116883116883
73,Jenn Kim,"[""New28"", ""sparcnet50K""]",experienced,-0.21170376356815798,0.012271467238056713,1.1101307926398336,0.028682834288045612,5452,0.05520909757887014
74,Jennifer William,"[""sparcnet50K""]",expert,0.005720666512444919,0.030759837209445154,1.666240710270027,0.06845020054737266,1237,0.06628940986257073
76,Ji Yeoun Yoo,"[""Bonobo"", ""sparcnet50K""]",expert,-0.36737833132024444,0.03351336591701717,1.3087019901748846,0.0736115240373961,1474,0.012211668928086838
77,Jimmy Yang,"[""sparcnet50K""]",experienced,-0.15984666179120166,0.20069795887170494,1.9551867428123928,0.5234785775600875,377,0.015915119363395226
78,Jin Jing,"[""New28"", ""sparcnet50K""]",experienced,0.046463013164893506,0.005599906187354634,1.6912670631119706,0.01718027405075799,16361,0.09540981602591529
79,Jonathan J. Halford,"[""Super8"", ""sparcnet50K""]",expert,0.21579108185546064,0.0046932529857207,1.2977450834330992,0.015662536418337668,13143,0.21022597580461083
80,Jong Woo Lee,"[""sparcnet50K""]",expert,0.22131792550376506,0.009648506498831632,1.4241186503175651,0.0388324946979163,3006,0.18662674650698602
84,Karan Poddar,"[""sparcnet50K""]",experienced,-0.03595569370817822,0.04935002498919534,2.1160447829852056,0.34858076848334324,541,0.08687615526802218
90,Lidia Moura,"[""sparcnet50K""]",expert,-0.14566902588835906,0.06949006630943277,1.1973852687545583,0.10947605239123304,237,0.10970464135021098
91,Lily Grossmann,"[""sparcnet50K""]",experienced,0.10131115612543218,0.08046661890359251,1.9494812228327687,0.2889878766608862,117,0.23076923076923078
97,M. Brandon Westover,"[""Super8"", ""profiler_iiic"", ""sparcnet50K""]",expert,-0.0161760556819239,0.003891236485068509,1.6552130267666674,0.01426880790242254,31827,0.07766990291262135
98,Mackenzie C. Cervenka,"[""sparcnet50K""]",expert,0.35565514378079405,0.007734560422237279,1.527871920190118,0.03137019730788915,3394,0.2813789039481438
100,Marcus Ng,"[""Super8"", ""sparcnet50K""]",expert,0.20059649375619665,0.004450412203704114,1.467062458378301,0.018118672376778597,12965,0.18511376783648284
101,Marjan Dolatshahi,"[""sparcnet50K""]",expert,-0.0033350581474691624,0.05412639383488123,1.9058765367182624,0.1614522077107637,902,0.07095343680709534
108,Michael Ho,"[""sparcnet50K""]",expert,0.07258679370331864,0.05437057759027827,1.9555834399943766,0.22301282360504163,226,0.06637168141592921
109,Mo Shafi,"[""New28"", ""sparcnet50K""]",expert,-0.03496522767942052,0.03882768043568238,1.160495708659354,0.1134454805034631,340,0.10588235294117647
110,Mohammad Tabaeizadeh F.,"[""sparcnet50K""]",expert,-0.018822835829540464,0.013360887363325325,1.3604934522021208,0.04548715706387005,2663,0.09951182876455125
112,Monica Dhakar,"[""sparcnet50K""]",expert,-0.3258480142455499,0.012828122445964324,1.228063443163754,0.029953982234778857,6484,0.029919802590993215
114,Neishay Ayub,"[""sparcnet50K""]",expert,0.10811235192993633,0.050853574696977405,2.36125419964983,0.4120228479485722,483,0.14492753623188406
115,Nicolas Gaspard,"[""sparcnet50K""]",expert,-0.19570177656585913,0.013057714189244727,1.3628889750688193,0.042722768442334594,3535,0.056294200848656294
116,Nigel Pedersen,"[""sparcnet50K""]",expert,0.0468816886185545,0.06989734619315457,1.9454266686701227,0.29730936720817414,180,0.08888888888888889
120,Olga Taraschenko,"[""Bonobo"", ""sparcnet50K""]",expert,-0.01258407225540506,0.006166859272240046,1.6929189977129058,0.032500528409037686,6256,0.09063299232736573
125,Peter Kaplan,"[""New28"", ""sparcnet50K""]",expert,-0.017189090549804886,0.007344720227354817,1.366506628940403,0.028864752328510636,6781,0.10263972865359092
126,Peter Wrigley,"[""sparcnet50K""]",novice,0.09957144134292065,0.060611145752298624,2.1719460658307685,0.26109937265593114,724,0.04696132596685083
175,Rani Sarkis,"[""New28"", ""sparcnet50K""]",expert,0.06114823840544675,0.004582718810335151,1.8824315008043742,0.02759540489575641,8938,0.10405012307003804
176,Rodrigo Zepeda,"[""sparcnet50K""]",expert,0.19867851647991489,0.027411606733257085,1.7182835852569764,0.07360618073462967,588,0.09863945578231292
180,Sahar Zafar,"[""New28"", ""profiler_iiic"", ""sparcnet50K""]",expert,-0.1988863593263362,0.008835416990638834,1.3040903490263738,0.02515382203075228,7590,0.06337285902503294
182,Sameen Jafari,"[""sparcnet50K""]",expert,-0.1702025590732238,0.059765429408539586,2.215601551684648,0.40685473062988425,472,0.05508474576271186
184,Sandipan Pati,"[""sparcnet50K""]",expert,-0.12481039784266686,0.07267013432553963,1.5528503894100294,0.16275082901081836,287,0.0627177700348432
185,Sarah Schmitt,"[""Bonobo"", ""sparcnet50K""]",expert,-0.12717770365383846,0.009393102041928933,1.532269564541907,0.033068217653001254,5950,0.043025210084033615
192,Sue Herman,"[""sparcnet50K""]",expert,-0.0446896974676263,0.015238700015559891,1.6422465023494202,0.06923186514558319,1333,0.08477119279819954
204,Zubeda Sheikh,"[""Bonobo"", ""sparcnet50K""]",expert,-0.09658501484359976,0.00732596455035779,1.5972463488187956,0.032017563498326046,6259,0.06294935293177824
10043096,centaur_43096,"[""Centaur""]",novice,0.05233494815375036,0.09676130153578533,0.4654222937676863,0.10558963926870335,188,0.06382978723404255
10075969,centaur_75969,"[""Centaur""]",novice,-0.9984772842416791,0.1172664420493717,-0.31104580455098607,0.05787589732708245,523,0.06500956022944551
10112839,centaur_112839,"[""Centaur""]",expert,0.09034512563774383,0.11263298869931672,0.513098364504281,0.128452460476563,123,0.06504065040650407
10123180,centaur_123180,"[""Centaur""]",unknown,0.8145095831866626,0.0039000927703986173,3.0,0.07768934679235401,1248,0.1955128205128205
10123559,centaur_123559,"[""Centaur""]",novice,-1.6166167659552655,0.055755285463295924,-0.2109138206374614,0.02183558305088452,4780,0.01715481171548117
10154419,centaur_154419,"[""Centaur""]",novice,0.27960126525064133,0.053045370786106175,0.3727645821272819,0.07154387672694075,468,0.1388888888888889
10187180,centaur_187180,"[""Centaur""]",novice,0.28391956214802216,0.020450175990587353,0.5351254012888751,0.030196541470895174,2580,0.11589147286821705
10191971,centaur_191971,"[""Centaur""]",borderline,0.3260167038976994,0.04397687286418156,0.49794562115877294,0.06484482197734388,561,0.1265597147950089
