rater_id,canonical_name,groups,expertise_level,t_mean,t_sd,ell_mean,ell_sd,n_labels,pos_rate
0,Aaron F. Struck,"[""Bonobo"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.3737625581184165,0.003603961259356372,2.0111467685663267,0.017921694468954846,16324,0.029159519725557463
5,Alice Lam,"[""Super8"", ""sparcnet50K""]",expert,0.5339890629927643,0.015793915061655475,2.6696646407316456,0.10815105327965548,418,0.050239234449760764
6,Aline Herlopian,"[""Super8"", ""sparcnet50K""]",expert,0.3320443976273062,0.0042391616876888555,1.8700580873786166,0.016862890917933332,16831,0.026142237537876537
8,Ammar Kheder,"[""sparcnet50K""]",expert,0.49143228827925967,0.02520899230544678,2.442997973226188,0.14122735646185453,205,0.03902439024390244
10,Andres Rodriguez,"[""sparcnet50K""]",expert,0.30768132154502587,0.011550348376688207,1.7194871397437406,0.037831948102045244,3271,0.021705900336288598
16,Arcot Jayagopal Lakshman Narain,"[""sparcnet50K""]",expert,0.5281130091823816,0.0018071364643622195,2.902886438603361,0.03194182261698203,6259,0.11263780156574532
20,Brian Appavu,"[""sparcnet50K""]",expert,0.47468674194085614,0.0031175798492703403,2.131419246701868,0.02370713452602214,9800,0.07275510204081632
22,Carlos Muniz,"[""sparcnet50K""]",expert,0.38053523689766283,0.023135978649561573,2.160388326047235,0.08235560617861208,767,0.007822685788787484
26,Christa Swisher,"[""sparcnet50K""]",expert,0.4616740647145842,0.005739295426421824,2.5318711994232546,0.049150028044937843,3804,0.02260778128286015
29,Christopher McGraw,"[""sparcnet50K""]",expert,0.4105798537854183,0.04977630274835099,1.8828255668024523,0.14945729969311888,117,0.042735042735042736
38,Deepti Zutshi,"[""sparcnet50K""]",expert,0.5729093172650594,0.006125641957081038,3.0,0.11912593510063288,518,0.08301158301158301
39,Deirdre O''Rourke,"[""sparcnet50K""]",expert,0.5776141415814333,0.011395878099772992,3.0,0.19769890865708195,314,0.05732484076433121
40,Diego Carvalho,"[""sparcnet50K""]",expert,0.5022859151586245,0.015592267665966471,2.6945142566111002,0.11231142276783523,567,0.02821869488536155
42,Eddy Amorim,"[""sparcnet50K""]",expert,0.4792832558046364,0.016473904912573306,2.4759931396335038,0.09950585201519052,515,0.03300970873786408
43,Eliezer Sternberg,"[""sparcnet50K""]",expert,0.4395978182642367,0.025982721599613956,2.2878100550156173,0.11292730364318383,339,0.038348082595870206
46,Emily Gilmore,"[""sparcnet50K""]",expert,0.4028340493010767,0.008829048159073776,1.9316941190113837,0.04551393151886456,2266,0.04677846425419241
47,Emily Johnson,"[""sparcnet50K""]",expert,0.5728393125873071,0.002101174038420234,2.4065089731259004,0.029323367023144687,9864,0.14568126520681265
49,Eric S. Rosenthal,"[""sparcnet50K""]",expert,0.5037162564794144,0.005290677414073263,2.2773332358958926,0.04027377038601321,2699,0.09966654316413487
57,Fonda Chan,"[""sparcnet50K""]",expert,0.5502698052051818,0.010165012590049908,3.0,0.12527177139355047,655,0.06259541984732825
60,Gamal Osman,"[""Bonobo"", ""sparcnet50K""]",expert,0.18357911605244723,0.008422323402011446,1.3878685246146945,0.018423018195901725,8844,0.025214834916327453
63,Gireesh Elakkat,"[""sparcnet50K""]",expert,0.5496294925105477,0.018409740129203052,2.174724243738086,0.16454480612721395,198,0.11616161616161616
66,Hiba A. Haider,"[""Bonobo"", ""sparcnet50K""]",expert,0.4695493627917489,0.004017287048446131,2.3713128759745397,0.03450005939547124,5818,0.04726710209694053
67,Holmes Manisha,"[""sparcnet50K""]",expert,0.33948448705331485,0.01402391781816079,1.7690580053952392,0.051415011361048014,1372,0.03134110787172012
69,Illya Tolokh,"[""sparcnet50K""]",expert,0.565013446321153,0.011585551206792204,2.839677598460931,0.09975992731195922,571,0.03502626970227671
70,Ioannis Karakis,"[""Super8"", ""sparcnet50K""]",expert,0.5074037111368178,0.002085182483779046,2.2159975698005137,0.018074483276883983,16531,0.09473111124553868
72,Jay Pathmanathan,"[""sparcnet50K""]",expert,0.5617180919840521,0.007459220140387666,2.2313817548813524,0.07639107899614629,1001,0.16583416583416583
73,Jenn Kim,"[""New28"", ""sparcnet50K""]",experienced,0.350609346404855,0.007171611798856155,1.929247725543117,0.031271047095948315,5452,0.02457813646368305
74,Jennifer William,"[""sparcnet50K""]",expert,0.5272506825839607,0.00958917387796018,2.703482591592171,0.06729412779641032,1237,0.0274858528698464
76,Ji Yeoun Yoo,"[""Bonobo"", ""sparcnet50K""]",expert,0.30296283845577815,0.01628031629218504,1.5846028880190417,0.04611946147590236,1474,0.029172320217096336
77,Jimmy Yang,"[""sparcnet50K""]",experienced,0.5518585041533546,0.017585885230701502,3.0,0.17169187082876977,377,0.013262599469496022
78,Jin Jing,"[""New28"", ""sparcnet50K""]",experienced,0.5538153894374062,0.0017197968538753888,3.0,0.03455023474191895,15350,0.061498371335504884
79,Jonathan J. Halford,"[""Super8"", ""sparcnet50K""]",expert,0.5112202957165537,0.002682105606570073,1.9503215440250778,0.016744125849562357,13143,0.11565091683786045
80,Jong Woo Lee,"[""sparcnet50K""]",expert,0.48888358769388973,0.0054773735489097915,2.3458419212219295,0.0499912068477926,3006,0.0552228875582169
84,Karan Poddar,"[""sparcnet50K""]",experienced,0.4361321037296916,0.02442641528863831,2.417803805072716,0.11321369429378172,541,0.018484288354898338
90,Lidia Moura,"[""sparcnet50K""]",expert,0.538796195530045,0.016602661566506253,2.821589181889498,0.16963332901910724,237,0.1308016877637131
97,M. Brandon Westover,"[""Super8"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.5321415448315558,0.0010894250147159834,3.0,0.02201207511214061,30816,0.06730269989615784
98,Mackenzie C. Cervenka,"[""sparcnet50K""]",expert,0.5907641684195639,0.0028109798390973375,2.572006973285371,0.049291648190520954,3394,0.20182675309369474
100,Marcus Ng,"[""Super8"", ""sparcnet50K""]",expert,0.5593072252148908,0.0016789616365147028,2.602938853077507,0.02442527728019976,12965,0.1280370227535673
101,Marjan Dolatshahi,"[""sparcnet50K""]",expert,0.1584508878195973,0.03699780847139653,1.611583369285419,0.07026374838621798,902,0.009977827050997782
108,Michael Ho,"[""sparcnet50K""]",expert,0.46539294953248933,0.025797420910191347,2.381683538078086,0.13575737670129318,226,0.02654867256637168
109,Mo Shafi,"[""New28"", ""sparcnet50K""]",expert,0.5352203821569019,0.012668000960787403,2.389480822339553,0.12792721204337784,340,0.10588235294117647
110,Mohammad Tabaeizadeh F.,"[""sparcnet50K""]",expert,0.19486783617972456,0.01432945632048584,1.4096030281555443,0.031879985066659525,2663,0.03191888847164852
112,Monica Dhakar,"[""sparcnet50K""]",expert,0.33004367340302104,0.007355099686611665,1.9106564874982486,0.029777299505732387,6484,0.01974090067859346
114,Neishay Ayub,"[""sparcnet50K""]",expert,0.5566972850053065,0.012068335068373405,2.960110542674787,0.1242081914863343,483,0.035196687370600416
115,Nicolas Gaspard,"[""sparcnet50K""]",expert,0.45234503824696604,0.005633382703835049,2.210211839268666,0.04283897664586343,3535,0.05431400282885431
120,Olga Taraschenko,"[""Bonobo"", ""sparcnet50K""]",expert,0.5600406124656465,0.0020239047081728537,2.603983670767656,0.03403553262654971,6256,0.17679028132992328
125,Peter Kaplan,"[""New28"", ""sparcnet50K""]",expert,0.3830186336832364,0.004861644501542084,1.8949457222870048,0.02375252699555049,6781,0.05131986432679546
126,Peter Wrigley,"[""sparcnet50K""]",novice,0.5559551058628724,0.01117602001536666,3.0,0.1145608635652961,724,0.019337016574585635
175,Rani Sarkis,"[""New28"", ""sparcnet50K""]",expert,0.5280199715960319,0.0023383238881025587,2.428334500929426,0.02916943836865231,8938,0.10337883195345715
176,Rodrigo Zepeda,"[""sparcnet50K""]",expert,0.3621440981308164,0.029875819842518612,2.2482254227817067,0.12864339294846017,588,0.013605442176870748
180,Sahar Zafar,"[""New28"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.4325283536640835,0.003736074694320336,2.1817937797461564,0.025841526513462807,7590,0.059156785243741766
182,Sameen Jafari,"[""sparcnet50K""]",expert,0.5675792197046652,0.011308630432181442,3.0,0.1377298056514038,472,0.04449152542372881
184,Sandipan Pati,"[""sparcnet50K""]",expert,0.5427784641425553,0.016425738227927762,2.6777255866059004,0.1311320225565998,287,0.09059233449477352
185,Sarah Schmitt,"[""Bonobo"", ""sparcnet50K""]",expert,0.5043680329228484,0.003224444990204871,2.676622434213126,0.0369495687174114,5950,0.038487394957983194
192,Sue Herman,"[""sparcnet50K""]",expert,0.5275634640406529,0.005978230896399787,2.5507696457084688,0.07329083861041363,1333,0.09827456864216054
202,Yuan Fan,"[""sparcnet50K""]",expert,0.1838377469268632,0.06472323868776948,1.6344308848177154,0.13583164399097142,215,0.023255813953488372
