rater_id,canonical_name,groups,expertise_level,t_mean,t_sd,ell_mean,ell_sd,n_labels,pos_rate
0,Aaron F. Struck,"[""Bonobo"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.266276401456335,0.0019006096895622935,2.2315484079776775,0.020465636305756197,16324,0.2872457730948297
6,Aline Herlopian,"[""Super8"", ""sparcnet50K""]",expert,0.26554754100857425,0.0024241203387712464,1.9726728348808937,0.018157271116274087,16831,0.22577386964529736
10,Andres Rodriguez,"[""sparcnet50K""]",expert,0.04675565038761867,0.009352779567511866,1.636059705468489,0.03997311169937798,3271,0.09140935493732803
16,Arcot Jayagopal Lakshman Narain,"[""sparcnet50K""]",expert,0.15685959916240685,0.002951260951469223,2.391847301175153,0.030522959378761053,6259,0.1687170474516696
20,Brian Appavu,"[""sparcnet50K""]",expert,0.133889547154626,0.003918937983045061,1.8242075724910956,0.023468784977866194,9800,0.14653061224489797
26,Christa Swisher,"[""sparcnet50K""]",expert,0.2240478835220979,0.005438882370924472,2.1063101414588337,0.04106864722422761,3804,0.17665615141955837
38,Deepti Zutshi,"[""sparcnet50K""]",expert,0.22218660538302204,0.011005317513724161,2.282705283955669,0.09688884387030818,518,0.35135135135135137
46,Emily Gilmore,"[""sparcnet50K""]",expert,0.1615713824906011,0.007469068591888878,1.8742135308437267,0.04818473896669448,2266,0.15842894969108562
47,Emily Johnson,"[""sparcnet50K""]",expert,0.2791858747968235,0.003002183126607307,2.0319160428535024,0.024401160404012443,9864,0.2402676399026764
49,Eric S. Rosenthal,"[""sparcnet50K""]",expert,0.3220354656315944,0.007600334490717207,1.7066985732596596,0.03664265295516068,2699,0.28454983327158206
60,Gamal Osman,"[""Bonobo"", ""sparcnet50K""]",expert,0.09974838880354485,0.005032578749408929,1.5625956222841522,0.021868962913186896,8844,0.1215513342379014
63,Gireesh Elakkat,"[""sparcnet50K""]",expert,0.27288339998969613,0.03024059020843979,1.5420844253736248,0.12588297212991775,198,0.31313131313131315
66,Hiba A. Haider,"[""Bonobo"", ""sparcnet50K""]",expert,0.2586041949134065,0.004585520631012392,1.8739572499758739,0.028976374045747086,5818,0.21639738741835682
67,Holmes Manisha,"[""sparcnet50K""]",expert,0.10550794334548326,0.00960326374141182,1.7947435901795488,0.058782650424250064,1372,0.19825072886297376
70,Ioannis Karakis,"[""Super8"", ""sparcnet50K""]",expert,0.2777969112276663,0.0023266464671451268,1.922571662638034,0.017990524045130615,16531,0.2953844292541286
72,Jay Pathmanathan,"[""sparcnet50K""]",expert,0.17541543630074397,0.008785310629195594,2.286773629103284,0.07845022340279552,1001,0.15784215784215785
73,Jenn Kim,"[""New28"", ""sparcnet50K""]",experienced,0.09695000452549883,0.005978137627476494,1.782674764680133,0.031937050521468016,5452,0.10198092443140132
76,Ji Yeoun Yoo,"[""Bonobo"", ""sparcnet50K""]",expert,0.2695776729644684,0.007316522226630598,2.094896268791293,0.05692977673097424,1474,0.3819538670284939
78,Jin Jing,"[""New28"", ""sparcnet50K""]",experienced,0.21290864819773114,0.004005479955672182,2.2147247526423763,0.03767305208963205,5550,0.12162162162162163
79,Jonathan J. Halford,"[""Super8"", ""sparcnet50K""]",expert,0.31976014634153843,0.002527625402889896,2.008579739126246,0.019895821575381206,13143,0.2955185269725329
80,Jong Woo Lee,"[""sparcnet50K""]",expert,0.1983897384079358,0.005845037537846716,2.119254704190047,0.04547201870011893,3006,0.15635395874916833
97,M. Brandon Westover,"[""Super8"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.2073890431820064,0.00231319482542373,1.9066057637618843,0.017119541398447548,21016,0.21074419489912447
98,Mackenzie C. Cervenka,"[""sparcnet50K""]",expert,0.17158403569169686,0.0050136503748466595,1.9814566541449943,0.03867552342719389,3394,0.21714790807307013
100,Marcus Ng,"[""Super8"", ""sparcnet50K""]",expert,0.1646760356129018,0.002923293608882607,2.0693047273930305,0.02260037770802778,12965,0.14269186270728884
109,Mo Shafi,"[""New28"", ""sparcnet50K""]",expert,0.20589508748970228,0.015697114003413323,2.009903682737506,0.11934224150380388,340,0.2647058823529412
110,Mohammad Tabaeizadeh F.,"[""sparcnet50K""]",expert,0.27406144057889775,0.0069214693189655245,2.0294368648917405,0.04558752751365053,2663,0.1629740893728877
112,Monica Dhakar,"[""sparcnet50K""]",expert,-0.007312733145146313,0.0073403499425503055,1.6432581573621798,0.0300958365256852,6484,0.06878470080197409
115,Nicolas Gaspard,"[""sparcnet50K""]",expert,0.14135837555149933,0.006413498061839571,1.9237375792228044,0.04032240951271429,3535,0.13012729844413012
120,Olga Taraschenko,"[""Bonobo"", ""sparcnet50K""]",expert,0.03734993787901258,0.006101128504395109,1.4440983841124382,0.02388121925611259,6256,0.14114450127877237
125,Peter Kaplan,"[""New28"", ""sparcnet50K""]",expert,0.12955752093263442,0.004386068759483559,1.763832224168645,0.026272247861531508,6781,0.17150862704615838
175,Rani Sarkis,"[""New28"", ""sparcnet50K""]",expert,0.20798466080226152,0.0029914340503733724,2.1654067924743563,0.02615986997481027,8938,0.17766838218840905
180,Sahar Zafar,"[""New28"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.14787154567698402,0.00533331088976074,1.4535283216466903,0.021775901717484843,7590,0.19090909090909092
185,Sarah Schmitt,"[""Bonobo"", ""sparcnet50K""]",expert,0.32914670003558305,0.004177829097177111,2.0135170803643128,0.02967268784462827,5950,0.26100840336134457
192,Sue Herman,"[""sparcnet50K""]",expert,0.2715598711912009,0.007995900817492987,2.072651066968151,0.06701678170551152,1333,0.20930232558139536
204,Zubeda Sheikh,"[""Bonobo"", ""sparcnet50K""]",expert,0.2724331774717262,0.0034152938982218864,1.9852732340211852,0.029356828070342775,6259,0.30308355967406936
10043096,centaur_43096,"[""Centaur""]",novice,0.16000446495872384,0.08084226024811353,0.3023200205000421,0.12685013523715766,188,0.19680851063829788
10075969,centaur_75969,"[""Centaur""]",novice,0.34868077908654016,0.0419329560723443,0.40757785939606733,0.08861257485155653,523,0.25047801147227533
10112839,centaur_112839,"[""Centaur""]",expert,-0.07318136518295575,0.12001797443594621,0.14288629176464912,0.1409652440132072,123,0.16260162601626016
